id,url,cover_url,pdf_url,cover_path,pdf_path,title,tags,author,year,publisher,city,printing_house,pages,language,description
1157,https://tula-online.org/items/show/1157,https://diasporiana.org.ua/wp-content/uploads/books/2038/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/2038/file.pdf,cover/1157.jpg,pdf/1157.pdf,Сто Років Праці для наук й нації : Коротка історія Наукового Товариства ім. Шевченка · TULA,Ukrainica,лев василь,1972,нтш в зда,New York,na,55,Українська,na
1158,https://tula-online.org/items/show/1158,https://diasporiana.org.ua/wp-content/uploads/books/9720/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/9720/file.djvu,cover/1158.jpg,pdf/1158.djvu,Бережанська земля : Історично-мемуарний збірник [ Наукове Товариство ім. Шевченка. Український архів. Т. ХІХ ] · TULA,Ukrainica,лев василь,1970,комітет видавництва бережани,Toronto,na,877,Українська,na
1159,https://tula-online.org/items/show/1159,https://diasporiana.org.ua/wp-content/uploads/books/180/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/180/file.pdf,cover/1159.jpg,pdf/1159.pdf,Причина Світової війни (Про імперіялізм) · TULA,Politology,левинський в.,1916,з друкарні “народної волі”,Scranton,друкарня народної волі,24,Українська,na
116,https://tula-online.org/items/show/116,https://diasporiana.org.ua/wp-content/uploads/books/2459/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/2459/file.pdf,cover/116.jpg,pdf/116.pdf,Землею українською / передрук львівського видання 1942 р. за редакцією Святослава Гординського · TULA,Prose,антоненко-давидович борис,1955,видавництво київ філядельфія,Philadelphia,noble offset printing new york city n. y.,164,Українська,na
1160,https://tula-online.org/items/show/1160,https://diasporiana.org.ua/wp-content/uploads/books/17042/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/17042/file.pdf,cover/1160.jpg,pdf/1160.pdf,Лев Туркевич. Життя і творчість · TULA,Ukrainica,левицька любов,1965,накладом любов туркевич,Toronto,друкарня оо. василіяню торонто онт.,359,Українська,na
1161,https://tula-online.org/items/show/1161,https://diasporiana.org.ua/wp-content/uploads/books/1468/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/1468/file.pdf,cover/1161.jpg,pdf/1161.pdf,Великий зрив (До історії української державності від березня до листопада 1918 р. напідставі споминів та документів) [передрук видання: Львів Видавнича кооператива Червона калина 1931] · TULA,History,левицький кость,1968,видавництво чарторийських,New York,na,151,Українська,na
1162,https://tula-online.org/items/show/1162,https://diasporiana.org.ua/wp-content/uploads/books/2559/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/2559/file.pdf,cover/1162.jpg,pdf/1162.pdf,Єзуїтська преподобниця : Історичне оповіданє · TULA,Prose,левицький осип,-1,українська видавнича спілка в канаді,Winnipeg,na,69,Українська,na
1163,https://tula-online.org/items/show/1163,https://diasporiana.org.ua/wp-content/uploads/books/2104/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/2104/file.pdf,cover/1163.jpg,pdf/1163.pdf,Український Пластовий Улад в роках 1911-1945 у спогадах автора : Причинки до історії Пласту [Матеріяли до історії Українського Пласту. Випуск перший] · TULA,Memoirs,левицький северин,1967,видавництво молоде життя,Munich,logos gmbh buchdruckerei u. verlag g.m.b.h. münchen,135,Українська,na
1165,https://tula-online.org/items/show/1165,https://diasporiana.org.ua/wp-content/uploads/books/4177/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/4177/file.pdf,cover/1165.jpg,pdf/1165.pdf,Спогади про Модеста Левицького [Праці Інституту Дослідів Волині. За редакцією М.Л. Боровського. Волиніяна XVI] · TULA,Memoirs,левицький д.,1967,інститут дослідів волині,Winnipeg,trident press ltd. winnipeg. man. canada,41,Українська,na
1166,https://tula-online.org/items/show/1166,https://diasporiana.org.ua/wp-content/uploads/books/11524/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/11524/file.pdf,cover/1166.jpg,pdf/1166.pdf,Нарис історії Волинської землі (до 1914 р.) [Праці Інституту Дослідів Волині за ред. д-ра Ю. Мулика-Луцика. Волиніана. Ч. 2] · TULA,History,і. левкович,1953,волинський видавничий фонд,Winnipeg,новий шлях в вінніпеґу,159,Українська,na
1167,https://tula-online.org/items/show/1167,https://diasporiana.org.ua/wp-content/uploads/books/7759/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/7759/file.pdf,cover/1167.jpg,pdf/1167.pdf,За волю і державу : Повість із визвольних змагань українського народу 1918-1920 рр. у чотирьох частинах / у 50-ту річницю визвольних змагань · TULA,Memoirs,левченко семен,1966,накладом автора і його дружини,London,друкарня української видавничої спілки в лондоні,494,Українська,na
1168,https://tula-online.org/items/show/1168,https://diasporiana.org.ua/wp-content/uploads/books/15413/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/15413/file.pdf,cover/1168.jpg,pdf/1168.pdf,Людина й звірина [Самоосвітня Бібліотека Ч. 5] · TULA,Religion,лежогубський т.,1953,українська видавнича спілка в канаді,Winnipeg,друкарня нового шляху winnipeg man. canada,32,Українська,na
1169,https://tula-online.org/items/show/1169,https://diasporiana.org.ua/wp-content/uploads/books/13271/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/13271/file.pdf,cover/1169.jpg,pdf/1169.pdf,Спомини Утікача [Бібліотека “Українського Слова” ч. 13] · TULA,Memoirs,леонтович володимир,1922,видавництво українське слово,Berlin,börsenbuchdruckerei denter & nicolas берлін,154,Українська,na
117,https://tula-online.org/items/show/117,https://diasporiana.org.ua/wp-content/uploads/books/2376/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/2376/file.pdf,cover/117.jpg,pdf/117.pdf,Печатка : Оповідання / 80 років з дня народження (1899 - 1979) · TULA,Prose,антоненко-давидович борис,1979,видавництво ластівка,Melbourne,exchange press melbourn,85,Українська,na
1170,https://tula-online.org/items/show/1170,https://diasporiana.org.ua/wp-content/uploads/books/14332/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/14332/file.pdf,cover/1170.jpg,pdf/1170.pdf,Крутіж. Історичні малюнки з часів гетьмана Івана Виговського · TULA,Prose,лепкий богдан,1947,видавництво михайла борецького,Regensburg,na,173,Українська,na
1171,https://tula-online.org/items/show/1171,https://diasporiana.org.ua/wp-content/uploads/books/18430/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/18430/file.pdf,cover/1171.jpg,pdf/1171.pdf,Мазепа : Трилогія. Батурин : Історична повість · TULA,Prose,лепкий богдан,1959,mykola denysiuk publishing company chicago ill.,Chicago,manufactured in usa,416,Українська,na
1172,https://tula-online.org/items/show/1172,https://diasporiana.org.ua/wp-content/uploads/books/18432/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/18432/file.pdf,cover/1172.jpg,pdf/1172.pdf,Мазепа : Трилогія. Мотря : Історична повість. Том другий. · TULA,Prose,лепкий богдан,1959,mykola denysiuk publishing company chicago ill.,Chicago,manufactured in usa,307,Українська,na
